.model_id,.model_desc,.type,id,mae,mape,mase,smape,rmse,rsq
14,RECURSIVE XGBOOST,Test,Geothermal Energy Production,0.00915767541671296,50.570019196571,2.8273536107226978,37.62590459378631,0.010519702614323124,0.35234967698345526
17,RECURSIVE LIGHTGBM,Test,Solar Energy Production,0.008190219302446714,6.617635941849927,0.5073760924071354,6.65284127414834,0.01081767007310579,0.8402059878779453
6,RECURSIVE GLMNET,Test,Solar Energy Production,0.008150897847636222,6.529757389331493,0.5049401666580471,6.739307022945515,0.011177920588416539,0.8251182186517441
19,RECURSIVE LIGHTGBM,Test,Geothermal Energy Production,0.010428776759613052,49.436714387992254,3.219795230228472,67.09495428084693,0.011219531918149195,0.575328024145658
22,RECURSIVE RANDOMFOREST,Test,Solar Energy Production,0.009610708633736227,8.025668581847649,0.5953740201305595,8.046974375014686,0.011830003792296564,0.9045141638656778
14,RECURSIVE XGBOOST,Test,Solar Energy Production,0.009376987726390363,7.517998178163589,0.5808952380242526,7.687805805847381,0.011927216459338431,0.8145563679633697
4,RECURSIVE GLMNET,Test,Solar Energy Production,0.008523077104848214,6.664484981235246,0.5279963084078533,6.870624330658062,0.012000901108168557,0.8761701465722318
20,RECURSIVE RANDOMFOREST,Test,Solar Energy Production,0.010084157454618424,8.392682650422943,0.6247037125140361,8.416321752167436,0.01269506634392226,0.8734224262789024
29,Tuned LightGBM - Calendar,Test,Solar Energy Production,0.012644461685274729,11.976717320587879,1.1661405224822214,12.77872934788985,0.014399369165098949,0.155148189022497
23,RECURSIVE KERNLAB,Test,Solar Energy Production,0.010457707377349343,7.987802232673974,0.6478447656550164,8.431792137899249,0.015186262934032881,0.8992406975132589
14,RECURSIVE XGBOOST,Test,Hydroelectric Power Production,0.01082367951632871,4.460329770415228,0.2078520673152651,4.336852432909704,0.015441997323624466,0.9605969774809964
28,DEEPSTATE,Test,Nuclear Electric Power Production,0.012893877211252847,1.5760359648950057,0.06950779779503277,1.5813739932218918,0.015745463709240747,0.9980033073507293
3,SNAIVE [12],Test,Hydroelectric Power Production,0.011388958333333341,4.845010728481529,0.2187073749347014,4.608739756308188,0.016632738648771392,0.9695337667268393
28,DEEPSTATE,Test,Hydroelectric Power Production,0.011577579683939618,3.6418100710598416,0.21119955934232826,3.6023797276994793,0.017003302569150943,0.9812945629907143
17,RECURSIVE LIGHTGBM,Test,Hydroelectric Power Production,0.013492736972223396,6.156850867925616,0.2591071981747849,5.952922841773693,0.01702156712681255,0.9535016607792236
27,DEEPAR,Test,Wind Energy Production,0.015680352453708662,6.682965204062269,0.2631973810721806,6.619125502736951,0.017584221661739324,0.9668596498344398
21,RANDOMFOREST,Test,Solar Energy Production,0.013904597301573084,11.66011151239872,0.8613762324116779,11.456428265855124,0.01778625547904819,0.5305721890005691
16,RECURSIVE XGBOOST,Test,Geothermal Energy Production,0.017189273619132115,82.46567765497382,5.307040555735056,143.6277470418897,0.01801329934710554,0.27598099236802975
20,RECURSIVE RANDOMFOREST,Test,Hydroelectric Power Production,0.01366028234189496,6.190817252693897,0.2623246485254534,5.8590055926898525,0.01801407634091612,0.9732143590225983
27,DEEPAR,Test,Natural Gas Plant Liquids Production,0.012974835002263355,1.8321608469515624,0.11412668885250297,1.8340916608453521,0.018521183904889434,0.998508118077655
27,DEEPAR,Test,Biomass Energy Production,0.013698726530710859,2.5052767805712026,0.1445306067337568,2.4571841984085925,0.01873887063350453,0.9962415022073797
27,DEEPAR,Test,Hydroelectric Power Production,0.013474169543743147,4.450984531458484,0.24579737283864023,4.310482337174108,0.019030444850447584,0.9766595952631791
22,RECURSIVE RANDOMFOREST,Test,Hydroelectric Power Production,0.015188409797107625,6.633747010326271,0.29166997884570134,6.267758014098924,0.019315586914778863,0.972917150948277
4,RECURSIVE GLMNET,Test,Geothermal Energy Production,0.018516360288724793,94.60253319727741,5.716767163883568,61.775406244599765,0.01948289887836977,0.4951521016939819
3,SNAIVE [12],Test,Nuclear Electric Power Production,0.016295750000000025,2.039643208534016,0.10400256231028611,2.019290530292981,0.01984893709604102,0.9962388944405192
19,RECURSIVE LIGHTGBM,Test,Solar Energy Production,0.01745930068111048,14.463447283255729,1.081586637502703,15.881599590740011,0.020227853452381286,0.8202383413909824
6,RECURSIVE GLMNET,Test,Geothermal Energy Production,0.018602987057289425,94.32432793138376,5.743512434461674,60.20173639914709,0.020290252658446317,0.41286821331714224
23,RECURSIVE KERNLAB,Test,Hydroelectric Power Production,0.013191995133816617,5.648237868198576,0.2533319151255465,5.373413902608208,0.020651176896795555,0.9301949417600234
28,DEEPSTATE,Test,Biomass Energy Production,0.019420500371615097,3.9536721965809067,0.20489909740807313,3.8549817557856194,0.021893820003980383,0.9966546194152782
17,RECURSIVE LIGHTGBM,Test,Nuclear Electric Power Production,0.019899919884106224,2.4056013626890334,0.12700505700667084,2.389071829698295,0.023034931070185286,0.9947055224107677
27,DEEPAR,Test,Nuclear Electric Power Production,0.020381033420562727,2.673660218104854,0.10986926016434662,2.7252766621470763,0.024297874243623414,0.9975712209401423
14,RECURSIVE XGBOOST,Test,Nuclear Electric Power Production,0.01937075840028127,2.2758112793931247,0.12362784821335303,2.247322177793217,0.02455415630425712,0.9948063813324903
19,RECURSIVE LIGHTGBM,Test,Hydroelectric Power Production,0.020023336439470494,8.233418829670564,0.38451728612385006,8.329467934680185,0.024918685507431735,0.90594735731646
28,DEEPSTATE,Test,Wind Energy Production,0.020286596970876054,9.058185367855065,0.3405139782006978,9.7137213642908,0.02525276689381329,0.9399005996519023
16,RECURSIVE XGBOOST,Test,Hydroelectric Power Production,0.02289259595942497,9.617432366001712,0.4396169887699637,10.119576015638295,0.026241248711556354,0.933232441613826
28,DEEPSTATE,Test,Natural Gas Plant Liquids Production,0.01991222403208413,2.8637856278440825,0.1751479842383025,2.9100602979490455,0.026918583036844145,0.9964704141213176
3,SNAIVE [12],Test,Solar Energy Production,0.023609750000000002,19.088320327479135,1.462600970175585,21.60031565270004,0.02780410228641996,0.6569738446363121
23,RECURSIVE KERNLAB,Test,Nuclear Electric Power Production,0.02350762183837797,2.8167267375787506,0.15003009404369505,2.7753040076903677,0.02879185595361533,0.9914840602074321
16,RECURSIVE XGBOOST,Test,Solar Energy Production,0.028297393437206747,23.739808567560328,1.7529959061277152,27.429245439746108,0.031024209072688484,0.7022168855104377
2,WINDOW FUNC [12],Test,Solar Energy Production,0.025167791666666665,19.275328991883367,1.5591201308291562,22.354150066164017,0.032730269583085954,NA
1,WINDOW FUNC [6],Test,Solar Energy Production,0.025446291666666666,19.498284915946606,1.5763729340224937,22.647282249910567,0.03299913043944127,NA
6,RECURSIVE GLMNET,Test,Hydroelectric Power Production,0.03254774171470866,14.110523581804218,0.6250291679127754,12.864163801368408,0.03627197378367987,0.9573057675638399
26,LIGHTGBM,Test,Solar Energy Production,0.031695472271623254,26.848506111948982,1.9635035735088058,32.10661362324332,0.036936778712227905,0.2868735627010457
4,RECURSIVE GLMNET,Test,Hydroelectric Power Production,0.03252131303316215,14.147258828689246,0.6245216458554593,12.852424532473819,0.036999326965828534,0.9481410713410804
21,RANDOMFOREST,Test,Nuclear Electric Power Production,0.03435583898849929,4.4535081963192304,0.21926547014550105,4.332757566013183,0.037475028892879014,0.9953983577468326
21,RANDOMFOREST,Test,Wind Energy Production,0.030226087005621766,9.209648632684436,0.4842925380003153,9.585931732056395,0.03751919412434625,0.9426730873771495
3,SNAIVE [12],Test,Biomass Energy Production,0.03013437500000001,6.792572173774501,0.349170551289873,6.378528484385604,0.03759807001775736,0.9828118690525163
24,KERNLAB,Test,Nuclear Electric Power Production,0.032378581279809124,4.26299053962215,0.20664623702940993,4.131590084078788,0.039421114527026034,0.9939609178726456
22,RECURSIVE RANDOMFOREST,Test,Nuclear Electric Power Production,0.03011488095326383,3.7961497319845208,0.1921988728845659,3.675030851077226,0.039622873188812587,0.9897980660094648
19,RECURSIVE LIGHTGBM,Test,Nuclear Electric Power Production,0.032826788877858365,3.921375988975634,0.20950678279404547,3.8716508562052927,0.04069036046623147,0.9879839156552161
20,RECURSIVE RANDOMFOREST,Test,Nuclear Electric Power Production,0.03384783992020559,4.305297700126651,0.21602332389547987,4.171426026124653,0.041619949680600364,0.987125178980647
14,RECURSIVE XGBOOST,Test,Natural Gas Plant Liquids Production,0.035330638603210465,4.918475127430018,0.3195678064521338,4.899803210301604,0.043458157686788894,0.9792993892862775
17,RECURSIVE LIGHTGBM,Test,Natural Gas Plant Liquids Production,0.034515809806564976,5.745538548340146,0.31219762970264336,5.499160414439391,0.043708418524218216,0.9773718975786866
6,RECURSIVE GLMNET,Test,Wind Energy Production,0.033695283888110036,9.78070249467271,0.5398771779416528,10.261217506695688,0.04604191178376717,0.9418406960919159
4,RECURSIVE GLMNET,Test,Wind Energy Production,0.03567271175888169,10.515114311904854,0.5715601927516892,10.989473142838287,0.04764306680770963,0.9295158613021265
14,RECURSIVE XGBOOST,Test,Biomass Energy Production,0.03897209111293157,8.934060122017483,0.4515742084852091,8.272311718843612,0.04767794786496613,0.9754379872633671
26,LIGHTGBM,Test,Wind Energy Production,0.04174630905405041,16.001508143887854,0.6688734125648274,14.564683214307788,0.048158925724690965,0.9430005188975974
16,RECURSIVE XGBOOST,Test,Natural Gas Plant Liquids Production,0.0429032727578481,6.378914091654184,0.38806274969502663,6.287578078397589,0.048333450784345394,0.9624595634162351
23,RECURSIVE KERNLAB,Test,Biomass Energy Production,0.03873511571248851,8.58774725470252,0.44882834661766285,7.953073163059312,0.04883812551905573,0.9687495202764849
19,RECURSIVE LIGHTGBM,Test,Natural Gas Plant Liquids Production,0.041362641919521964,6.138387967451043,0.37412764868862536,6.017598902819399,0.04912574969879417,0.9576888425808724
29,Tuned LightGBM - Calendar,Test,Hydroelectric Power Production,0.03701592659400514,12.384528247525756,0.6752488515493967,12.73875320995828,0.050346736651618526,0.4351212434781599
21,RANDOMFOREST,Test,Geothermal Energy Production,0.04528605608664283,203.188624174732,13.981680761286313,99.80638075889222,0.05154165873168896,0.9700848170757042
23,RECURSIVE KERNLAB,Test,Wind Energy Production,0.04465851987835602,14.812973561538334,0.7155338344392381,15.722124000091444,0.052415317274474994,0.889938037547356
6,RECURSIVE GLMNET,Test,Nuclear Electric Power Production,0.04402751461360226,5.768177381031029,0.28099193544133866,5.517589459741407,0.05277204224943817,0.9891190429657867
17,RECURSIVE LIGHTGBM,Test,Biomass Energy Production,0.04104271349956565,9.402150779557317,0.4755667538840825,8.655267215316682,0.052834598949022246,0.9601812862337454
